M-STFT,PESQ,MCD,Periodicity,V/UV F1,UTMOS,Audio_ID,Periodicity_RMSE
0.6660956740379333,4.221390247344971,0.2704589850421326,0.05223599076271057,0.9847716093063354,2.7432639598846436,,
0.7010796070098877,3.885054588317871,0.28271902515151687,0.04837697371840477,0.9850746393203735,3.4743094444274902,,
0.7078154683113098,4.49282169342041,0.6557787604946173,0.015571252442896366,1.0,1.9079192876815796,,
0.787482500076294,4.461277961730957,2.00307635446827,0.0700976774096489,0.9713375568389893,1.3389931917190552,,
0.7045289874076843,4.501999855041504,0.6339805816470895,0.05622410774230957,0.9953488111495972,1.4308958053588867,,
0.8177583813667297,4.205926418304443,0.31216115908857095,0.06663579493761063,0.9685766696929932,1.9455277919769287,,
0.8678781390190125,4.32496976852417,0.2647796808121518,0.06179439276456833,0.9735848903656006,2.726031541824341,,
0.7611984610557556,4.29453706741333,0.36025148173654886,0.03733193501830101,0.9887640476226807,2.893568515777588,,
0.7239630818367004,4.097126483917236,0.43285070420177224,0.08578918129205704,0.9664693474769592,2.0090951919555664,,
0.8303160071372986,4.145419120788574,0.2103167920872304,0.05428100377321243,0.9797979593276978,3.4303741455078125,,
0.7440814971923828,4.116858959197998,0.2255372362392132,0.056442081928253174,0.9852941036224365,2.4884724617004395,,
0.6929552555084229,4.127862930297852,0.23620115240825745,0.042185086756944656,0.9848484992980957,2.7967371940612793,,
0.8150558471679688,4.2629194259643555,0.24983840070341026,0.09356676787137985,0.9681528806686401,2.3724608421325684,,
0.7244942784309387,4.254465103149414,0.2565076229345126,0.06373244524002075,0.9776453375816345,2.5829997062683105,,
0.7424168586730957,4.31771183013916,0.5483841349853326,0.03287380561232567,0.9841269850730896,2.8314049243927,,
0.7323834896087646,4.150899410247803,0.3214260564786234,0.057140104472637177,0.9900989532470703,1.7825762033462524,,
0.6242805123329163,4.323714256286621,0.36045954270157393,0.10414944589138031,0.9661835432052612,2.5772299766540527,,
0.667772114276886,4.309811592102051,0.3132525038374878,0.037074118852615356,0.9877551198005676,2.4324095249176025,,
0.6727860569953918,4.211570739746094,0.5948187254843971,0.026561914011836052,0.9890909194946289,2.799771308898926,,
0.6881675720214844,4.1640625,0.7479015055334545,0.07847634702920914,0.9777777791023254,2.5186142921447754,,
0.7672014236450195,4.22623872756958,0.23888415376240058,0.061798494309186935,0.9716312289237976,1.59770929813385,,
0.6675599217414856,4.169355392456055,0.6780583531976768,0.11449833959341049,0.9443969130516052,1.3510934114456177,,
0.6956883072853088,4.260844707489014,0.7494915746884571,0.10852371156215668,0.9604520201683044,1.5650537014007568,,
0.703782320022583,2.441101312637329,0.5246416034882073,0.09035384654998779,0.9722221493721008,1.9219669103622437,,
0.6963865756988525,4.36022424697876,0.5409600627476271,0.09760431200265884,0.8951048851013184,2.0964574813842773,,
0.6974985003471375,4.440768718719482,0.2652477360241693,0.08408946543931961,0.9716981053352356,2.358544111251831,,
0.7458445429801941,4.225383281707764,0.26143479042765255,0.04328735172748566,0.9772727489471436,2.4971683025360107,,
0.8231756091117859,4.204987525939941,0.5197500888754232,0.07560820877552032,0.9673024415969849,1.9967890977859497,,
