Audio_ID,PESQ,M-STFT,Periodicity_RMSE,V_UV_F1,UTMOS
dev-other/4831/18525/4831_18525_000122_000000,4.471380233764648,0.6108825206756592,0.08652967544330487,0.9786885240885596,4.330065727233887
dev-other/4831/25894/4831_25894_000022_000003,4.26296329498291,0.6382806897163391,0.13865096616440986,0.9386388987183675,3.633777141571045
dev-other/4831/29134/4831_29134_000001_000000,4.0560712814331055,0.702986478805542,0.11618967766582405,0.9670886070902996,4.408806800842285
dev-other/4831/29134/4831_29134_000018_000000,4.381615161895752,0.608573317527771,0.1183885790876818,0.9696261677232099,4.212116718292236
dev-other/5543/27761/5543_27761_000019_000000,4.502066612243652,0.5950420498847961,0.12130748759707341,0.9694915249176214,3.976484537124634
dev-other/5543/27761/5543_27761_000065_000000,4.245969772338867,0.7062061429023743,0.13733412005740117,0.9160305338493618,3.5654072761535645
dev-other/5543/27761/5543_27761_000107_000000,4.471917629241943,0.607137143611908,0.10614920433559094,0.9507978718398543,3.8989133834838867
dev-other/5849/50873/5849_50873_000026_000000,4.460724353790283,0.6401491165161133,0.15820481883501525,0.9355742291875182,3.8286876678466797
dev-other/5849/50873/5849_50873_000074_000000,4.361114501953125,0.6594376564025879,0.14077699471648433,0.9752066110622225,2.6105000972747803
dev-other/5849/50962/5849_50962_000010_000000,4.477392673492432,0.5506104826927185,0.11109568922821685,0.9722966929746957,3.6762917041778564
dev-other/5849/50963/5849_50963_000009_000003,4.406181335449219,0.5847508907318115,0.10249918963790983,0.9808040560005603,3.5922861099243164
dev-other/5849/50964/5849_50964_000018_000001,4.438981533050537,0.5494714379310608,0.1040962603620429,0.9701853339061726,4.060150623321533
dev-other/6123/59150/6123_59150_000016_000001,4.3476128578186035,0.63904869556427,0.14149432918888802,0.9395667041729645,3.7759850025177
dev-other/6123/59186/6123_59186_000008_000000,4.4942240715026855,0.6523610949516296,0.18546859392932155,0.9001692042347222,3.710942268371582
dev-other/6267/53049/6267_53049_000007_000001,4.269085884094238,0.6208270788192749,0.16493516005447673,0.9425287351316317,2.379213571548462
dev-other/6267/53049/6267_53049_000045_000001,4.368236541748047,0.6218754649162292,0.226205914660698,0.9163763061171677,2.9541022777557373
dev-other/6267/65525/6267_65525_000018_000000,3.1156387329101562,0.5898973941802979,0.17652220126645163,0.9453924909643736,3.5578525066375732
dev-other/6267/65525/6267_65525_000045_000006,4.474605560302734,0.6481563448905945,0.1840793713687799,0.9274725269693226,3.304781436920166
dev-other/6455/66379/6455_66379_000020_000002,4.492388725280762,0.5886830687522888,0.17319390615497582,0.9030612239853967,3.3458151817321777
dev-other/6455/67803/6455_67803_000038_000000,4.4769744873046875,0.6370264887809753,0.10123579192922572,0.941704035366245,3.711566925048828
dev-other/6467/56885/6467_56885_000012_000001,4.380488872528076,0.665136992931366,0.1162993024829912,0.9719197702725724,3.4741759300231934
