Audio_ID,PESQ,M-STFT,MCD,Periodicity_RMSE,V_UV_F1,UTMOS
dev-clean/8297/275156/8297_275156_000013_000005,4.219803810119629,0.6736628413200378,111.06215296035438,0.03823292255401611,0.9777777777777777,1.498228669166565
dev-clean/84/121123/84_121123_000009_000000,4.352722644805908,0.6757672429084778,114.96681188797872,0.031283002346754074,0.99609375,3.2056665420532227
dev-clean/84/121123/84_121123_000054_000000,3.990055561065674,0.7326579093933105,116.51861163593205,0.028983207419514656,0.9739336492890995,2.6205315589904785
dev-clean/84/121550/84_121550_000064_000000,4.212936878204346,0.7726197838783264,116.30348552096343,0.03584442287683487,0.9971014492753624,2.343513011932373
dev-clean/84/121550/84_121550_000156_000000,4.028453826904297,0.6925628185272217,115.17511232013216,0.03768104687333107,0.9877350776778414,2.698594093322754
dev-clean/84/121550/84_121550_000247_000000,4.290791034698486,0.7124748229980469,113.76684595693143,0.036242205649614334,0.995260663507109,2.832145929336548
dev-clean/8842/302203/8842_302203_000001_000001,4.269514083862305,0.6724953651428223,114.40319471290405,0.024841034784913063,0.977198697068404,2.302510976791382
dev-other/116/288045/116_288045_000003_000000,4.271607875823975,0.8095407485961914,103.966285356923,0.043418098241090775,0.8923076923076922,1.357018232345581
dev-other/116/288045/116_288045_000034_000001,4.26821756362915,0.8222458958625793,116.68567098730324,0.2871536314487457,0.9714285714285714,1.338876724243164
dev-other/116/288047/116_288047_000002_000002,4.279251575469971,0.8497989773750305,88.54480522679687,0.06044546142220497,0.9402390438247012,1.3290917873382568
dev-other/116/288048/116_288048_000001_000000,4.3911590576171875,0.8803234100341797,115.19499741010169,0.09417680650949478,0.9382716049382716,1.293687105178833
dev-other/116/288048/116_288048_000020_000003,4.3185930252075195,0.8896257281303406,105.02499406810624,0.05218271538615227,0.9655172413793103,1.377518892288208
dev-other/1255/138279/1255_138279_000012_000000,4.537413120269775,0.7011218070983887,98.90966862352406,0.05999913439154625,0.9818181818181818,1.4083712100982666
dev-other/1255/138279/1255_138279_000049_000001,4.370718955993652,0.7725301384925842,111.66958780301913,0.040088728070259094,0.955223880597015,1.5572079420089722
dev-other/1255/74899/1255_74899_000020_000000,4.037545204162598,0.8896239399909973,115.49981460234966,0.05940694361925125,0.923076923076923,1.3467788696289062
dev-other/1255/90407/1255_90407_000006_000001,4.474625110626221,0.8287272453308105,100.94160011281895,0.015461873263120651,0.9801324503311258,1.4415721893310547
